name,degreein,date
233,1,2020-11-25
278,1,2020-11-25
69,0,2020-11-25
161,0,2020-11-25
41,84,2020-11-26
69,73,2020-11-26
154,56,2020-11-26
70,40,2020-11-26
34,33,2020-11-26
94,30,2020-11-26
229,22,2020-11-26
235,22,2020-11-26
153,21,2020-11-26
262,21,2020-11-26
207,20,2020-11-26
242,19,2020-11-26
159,18,2020-11-26
181,18,2020-11-26
89,16,2020-11-26
9,16,2020-11-26
151,16,2020-11-26
86,15,2020-11-26
31,14,2020-11-26
1,12,2020-11-26
108,10,2020-11-26
270,7,2020-11-26
278,7,2020-11-26
149,3,2020-11-26
233,2,2020-11-26
142,1,2020-11-26
188,0,2020-11-26
161,0,2020-11-26
235,68,2020-11-27
154,57,2020-11-27
229,56,2020-11-27
153,49,2020-11-27
242,42,2020-11-27
34,42,2020-11-27
86,42,2020-11-27
262,37,2020-11-27
151,30,2020-11-27
41,30,2020-11-27
31,29,2020-11-27
70,28,2020-11-27
181,22,2020-11-27
270,21,2020-11-27
108,20,2020-11-27
69,19,2020-11-27
278,16,2020-11-27
94,12,2020-11-27
1,9,2020-11-27
142,8,2020-11-27
149,7,2020-11-27
233,6,2020-11-27
159,5,2020-11-27
89,4,2020-11-27
188,4,2020-11-27
9,4,2020-11-27
207,3,2020-11-27
161,0,2020-11-27
41,43,2020-11-28
154,35,2020-11-28
69,25,2020-11-28
70,17,2020-11-28
262,14,2020-11-28
34,10,2020-11-28
270,9,2020-11-28
94,8,2020-11-28
108,8,2020-11-28
149,7,2020-11-28
235,6,2020-11-28
233,5,2020-11-28
153,5,2020-11-28
229,4,2020-11-28
242,4,2020-11-28
207,4,2020-11-28
31,4,2020-11-28
151,4,2020-11-28
86,3,2020-11-28
181,3,2020-11-28
89,0,2020-11-28
159,0,2020-11-28
188,0,2020-11-28
9,0,2020-11-28
1,0,2020-11-28
278,0,2020-11-28
142,0,2020-11-28
161,0,2020-11-28
69,54,2020-11-29
41,49,2020-11-29
154,29,2020-11-29
70,27,2020-11-29
229,25,2020-11-29
94,25,2020-11-29
159,24,2020-11-29
235,24,2020-11-29
34,23,2020-11-29
181,22,2020-11-29
89,19,2020-11-29
153,19,2020-11-29
207,18,2020-11-29
86,18,2020-11-29
233,18,2020-11-29
262,17,2020-11-29
31,17,2020-11-29
151,17,2020-11-29
108,17,2020-11-29
188,16,2020-11-29
278,16,2020-11-29
270,14,2020-11-29
9,14,2020-11-29
1,14,2020-11-29
149,14,2020-11-29
242,13,2020-11-29
142,2,2020-11-29
161,0,2020-11-29
41,66,2020-11-30
154,54,2020-11-30
69,53,2020-11-30
278,31,2020-11-30
34,27,2020-11-30
70,26,2020-11-30
1,22,2020-11-30
270,18,2020-11-30
9,16,2020-11-30
31,16,2020-11-30
94,14,2020-11-30
108,12,2020-11-30
151,10,2020-11-30
262,8,2020-11-30
142,8,2020-11-30
229,6,2020-11-30
242,6,2020-11-30
86,4,2020-11-30
153,4,2020-11-30
207,3,2020-11-30
149,3,2020-11-30
159,1,2020-11-30
89,0,2020-11-30
188,0,2020-11-30
235,0,2020-11-30
233,0,2020-11-30
181,0,2020-11-30
161,0,2020-11-30
154,95,2020-12-01
94,91,2020-12-01
207,83,2020-12-01
159,73,2020-12-01
34,70,2020-12-01
89,64,2020-12-01
70,64,2020-12-01
235,61,2020-12-01
229,58,2020-12-01
41,53,2020-12-01
86,50,2020-12-01
181,49,2020-12-01
149,48,2020-12-01
153,47,2020-12-01
233,46,2020-12-01
242,44,2020-12-01
278,43,2020-12-01
1,42,2020-12-01
270,41,2020-12-01
262,40,2020-12-01
69,40,2020-12-01
151,39,2020-12-01
9,38,2020-12-01
188,36,2020-12-01
31,36,2020-12-01
108,36,2020-12-01
142,7,2020-12-01
161,0,2020-12-01
235,103,2020-12-02
153,62,2020-12-02
154,51,2020-12-02
34,49,2020-12-02
242,48,2020-12-02
229,47,2020-12-02
86,43,2020-12-02
31,30,2020-12-02
151,30,2020-12-02
41,30,2020-12-02
181,29,2020-12-02
70,29,2020-12-02
270,26,2020-12-02
69,23,2020-12-02
233,21,2020-12-02
108,21,2020-12-02
262,17,2020-12-02
1,17,2020-12-02
9,16,2020-12-02
94,15,2020-12-02
207,8,2020-12-02
159,7,2020-12-02
188,7,2020-12-02
278,7,2020-12-02
89,5,2020-12-02
149,4,2020-12-02
142,0,2020-12-02
161,0,2020-12-02
34,59,2020-12-03
181,42,2020-12-03
89,33,2020-12-03
159,33,2020-12-03
207,31,2020-12-03
86,30,2020-12-03
94,26,2020-12-03
151,22,2020-12-03
154,18,2020-12-03
9,17,2020-12-03
153,15,2020-12-03
242,14,2020-12-03
229,13,2020-12-03
1,13,2020-12-03
70,12,2020-12-03
41,12,2020-12-03
235,11,2020-12-03
270,11,2020-12-03
278,11,2020-12-03
149,11,2020-12-03
188,10,2020-12-03
31,9,2020-12-03
69,7,2020-12-03
262,5,2020-12-03
108,3,2020-12-03
233,2,2020-12-03
142,0,2020-12-03
161,0,2020-12-03
94,61,2020-12-04
207,60,2020-12-04
159,49,2020-12-04
89,29,2020-12-04
229,25,2020-12-04
242,21,2020-12-04
154,21,2020-12-04
270,15,2020-12-04
235,14,2020-12-04
1,14,2020-12-04
278,14,2020-12-04
34,13,2020-12-04
70,12,2020-12-04
153,10,2020-12-04
31,8,2020-12-04
41,8,2020-12-04
108,8,2020-12-04
86,7,2020-12-04
233,7,2020-12-04
69,7,2020-12-04
9,6,2020-12-04
188,5,2020-12-04
262,5,2020-12-04
151,5,2020-12-04
181,2,2020-12-04
149,2,2020-12-04
142,0,2020-12-04
161,0,2020-12-04
41,27,2020-12-05
154,21,2020-12-05
70,20,2020-12-05
69,18,2020-12-05
94,13,2020-12-05
159,12,2020-12-05
207,8,2020-12-05
233,8,2020-12-05
151,8,2020-12-05
188,6,2020-12-05
235,6,2020-12-05
89,5,2020-12-05
9,5,2020-12-05
149,5,2020-12-05
86,4,2020-12-05
1,4,2020-12-05
181,4,2020-12-05
142,4,2020-12-05
262,3,2020-12-05
108,3,2020-12-05
270,2,2020-12-05
278,2,2020-12-05
153,1,2020-12-05
229,0,2020-12-05
242,0,2020-12-05
34,0,2020-12-05
31,0,2020-12-05
161,0,2020-12-05
235,104,2020-12-06
153,61,2020-12-06
242,27,2020-12-06
151,26,2020-12-06
154,26,2020-12-06
229,17,2020-12-06
70,16,2020-12-06
188,13,2020-12-06
149,13,2020-12-06
34,12,2020-12-06
31,12,2020-12-06
86,8,2020-12-06
181,8,2020-12-06
159,6,2020-12-06
233,6,2020-12-06
89,5,2020-12-06
262,5,2020-12-06
142,5,2020-12-06
270,2,2020-12-06
1,1,2020-12-06
94,0,2020-12-06
207,0,2020-12-06
9,0,2020-12-06
278,0,2020-12-06
69,0,2020-12-06
161,0,2020-12-06
41,0,2020-12-06
108,0,2020-12-06
154,57,2020-12-07
34,43,2020-12-07
86,35,2020-12-07
159,30,2020-12-07
94,29,2020-12-07
242,28,2020-12-07
229,24,2020-12-07
69,24,2020-12-07
41,24,2020-12-07
108,23,2020-12-07
207,22,2020-12-07
70,22,2020-12-07
151,20,2020-12-07
89,19,2020-12-07
31,19,2020-12-07
181,18,2020-12-07
9,14,2020-12-07
142,13,2020-12-07
233,12,2020-12-07
235,11,2020-12-07
278,11,2020-12-07
153,10,2020-12-07
188,7,2020-12-07
262,7,2020-12-07
270,6,2020-12-07
1,4,2020-12-07
149,4,2020-12-07
161,0,2020-12-07
154,97,2020-12-08
70,72,2020-12-08
270,65,2020-12-08
278,47,2020-12-08
31,44,2020-12-08
151,44,2020-12-08
1,43,2020-12-08
34,40,2020-12-08
262,40,2020-12-08
159,37,2020-12-08
94,35,2020-12-08
86,34,2020-12-08
108,33,2020-12-08
235,32,2020-12-08
181,29,2020-12-08
229,27,2020-12-08
242,27,2020-12-08
153,27,2020-12-08
89,26,2020-12-08
207,22,2020-12-08
142,14,2020-12-08
149,13,2020-12-08
9,8,2020-12-08
69,8,2020-12-08
41,7,2020-12-08
233,5,2020-12-08
188,4,2020-12-08
161,0,2020-12-08
235,103,2020-12-09
153,99,2020-12-09
229,73,2020-12-09
242,68,2020-12-09
154,46,2020-12-09
31,31,2020-12-09
34,26,2020-12-09
262,24,2020-12-09
41,24,2020-12-09
151,23,2020-12-09
70,23,2020-12-09
69,17,2020-12-09
181,16,2020-12-09
9,15,2020-12-09
86,12,2020-12-09
94,9,2020-12-09
207,9,2020-12-09
89,5,2020-12-09
142,5,2020-12-09
233,3,2020-12-09
159,2,2020-12-09
188,1,2020-12-09
270,1,2020-12-09
149,1,2020-12-09
1,0,2020-12-09
278,0,2020-12-09
161,0,2020-12-09
108,0,2020-12-09
154,83,2020-12-10
34,64,2020-12-10
270,45,2020-12-10
9,44,2020-12-10
41,42,2020-12-10
242,25,2020-12-10
70,21,2020-12-10
229,18,2020-12-10
159,17,2020-12-10
153,17,2020-12-10
207,16,2020-12-10
235,15,2020-12-10
94,14,2020-12-10
86,14,2020-12-10
142,13,2020-12-10
89,11,2020-12-10
278,8,2020-12-10
262,6,2020-12-10
69,6,2020-12-10
1,5,2020-12-10
151,5,2020-12-10
188,3,2020-12-10
31,3,2020-12-10
181,3,2020-12-10
233,0,2020-12-10
149,0,2020-12-10
161,0,2020-12-10
108,0,2020-12-10
154,96,2020-12-11
207,80,2020-12-11
9,73,2020-12-11
159,72,2020-12-11
34,71,2020-12-11
94,70,2020-12-11
41,64,2020-12-11
235,59,2020-12-11
278,52,2020-12-11
70,52,2020-12-11
262,47,2020-12-11
89,46,2020-12-11
86,44,2020-12-11
181,43,2020-12-11
153,42,2020-12-11
31,40,2020-12-11
229,37,2020-12-11
242,31,2020-12-11
151,30,2020-12-11
1,29,2020-12-11
270,25,2020-12-11
108,21,2020-12-11
69,20,2020-12-11
142,11,2020-12-11
233,3,2020-12-11
149,2,2020-12-11
188,0,2020-12-11
161,0,2020-12-11
154,52,2020-12-12
278,44,2020-12-12
69,43,2020-12-12
34,36,2020-12-12
270,22,2020-12-12
207,16,2020-12-12
94,14,2020-12-12
229,12,2020-12-12
235,12,2020-12-12
70,12,2020-12-12
159,11,2020-12-12
41,11,2020-12-12
86,8,2020-12-12
233,8,2020-12-12
153,8,2020-12-12
181,8,2020-12-12
89,6,2020-12-12
242,6,2020-12-12
262,6,2020-12-12
31,6,2020-12-12
9,4,2020-12-12
108,4,2020-12-12
1,3,2020-12-12
151,3,2020-12-12
188,2,2020-12-12
149,2,2020-12-12
142,2,2020-12-12
161,0,2020-12-12
154,75,2020-12-13
41,74,2020-12-13
108,67,2020-12-13
69,56,2020-12-13
94,41,2020-12-13
34,40,2020-12-13
270,23,2020-12-13
278,20,2020-12-13
31,17,2020-12-13
9,15,2020-12-13
181,13,2020-12-13
229,12,2020-12-13
242,11,2020-12-13
86,10,2020-12-13
142,10,2020-12-13
235,6,2020-12-13
153,2,2020-12-13
70,2,2020-12-13
159,1,2020-12-13
207,1,2020-12-13
233,1,2020-12-13
89,0,2020-12-13
188,0,2020-12-13
262,0,2020-12-13
1,0,2020-12-13
149,0,2020-12-13
151,0,2020-12-13
161,0,2020-12-13
154,75,2020-12-14
94,62,2020-12-14
108,45,2020-12-14
34,44,2020-12-14
41,44,2020-12-14
159,39,2020-12-14
9,38,2020-12-14
229,36,2020-12-14
207,34,2020-12-14
181,32,2020-12-14
86,31,2020-12-14
270,31,2020-12-14
242,28,2020-12-14
153,26,2020-12-14
31,24,2020-12-14
235,23,2020-12-14
149,22,2020-12-14
151,22,2020-12-14
89,20,2020-12-14
262,20,2020-12-14
278,20,2020-12-14
70,20,2020-12-14
1,19,2020-12-14
188,18,2020-12-14
233,18,2020-12-14
69,18,2020-12-14
142,9,2020-12-14
161,0,2020-12-14
108,97,2020-12-15
41,94,2020-12-15
34,91,2020-12-15
154,87,2020-12-15
94,81,2020-12-15
69,77,2020-12-15
86,73,2020-12-15
1,66,2020-12-15
278,58,2020-12-15
229,51,2020-12-15
270,48,2020-12-15
31,48,2020-12-15
181,37,2020-12-15
233,34,2020-12-15
9,32,2020-12-15
70,27,2020-12-15
188,26,2020-12-15
242,25,2020-12-15
235,25,2020-12-15
159,24,2020-12-15
207,24,2020-12-15
153,24,2020-12-15
262,24,2020-12-15
149,24,2020-12-15
151,24,2020-12-15
89,17,2020-12-15
142,7,2020-12-15
161,0,2020-12-15
108,184,2020-12-16
94,100,2020-12-16
154,51,2020-12-16
41,34,2020-12-16
270,27,2020-12-16
242,26,2020-12-16
34,25,2020-12-16
229,20,2020-12-16
153,18,2020-12-16
69,18,2020-12-16
235,14,2020-12-16
159,10,2020-12-16
70,10,2020-12-16
233,9,2020-12-16
86,8,2020-12-16
181,6,2020-12-16
207,5,2020-12-16
89,3,2020-12-16
278,2,2020-12-16
188,0,2020-12-16
9,0,2020-12-16
262,0,2020-12-16
31,0,2020-12-16
1,0,2020-12-16
149,0,2020-12-16
151,0,2020-12-16
142,0,2020-12-16
161,0,2020-12-16
108,29,2020-12-17
34,23,2020-12-17
86,18,2020-12-17
94,17,2020-12-17
154,15,2020-12-17
229,10,2020-12-17
270,10,2020-12-17
41,10,2020-12-17
1,9,2020-12-17
159,8,2020-12-17
242,7,2020-12-17
181,5,2020-12-17
278,5,2020-12-17
70,5,2020-12-17
142,5,2020-12-17
207,4,2020-12-17
9,4,2020-12-17
89,1,2020-12-17
188,0,2020-12-17
235,0,2020-12-17
233,0,2020-12-17
153,0,2020-12-17
262,0,2020-12-17
31,0,2020-12-17
69,0,2020-12-17
149,0,2020-12-17
151,0,2020-12-17
161,0,2020-12-17
41,57,2020-12-18
69,53,2020-12-18
154,38,2020-12-18
278,35,2020-12-18
70,31,2020-12-18
9,30,2020-12-18
86,27,2020-12-18
34,17,2020-12-18
181,17,2020-12-18
108,12,2020-12-18
142,11,2020-12-18
242,10,2020-12-18
229,9,2020-12-18
233,9,2020-12-18
151,8,2020-12-18
94,6,2020-12-18
89,4,2020-12-18
270,4,2020-12-18
1,4,2020-12-18
262,3,2020-12-18
31,3,2020-12-18
159,2,2020-12-18
207,2,2020-12-18
188,0,2020-12-18
235,0,2020-12-18
153,0,2020-12-18
149,0,2020-12-18
161,0,2020-12-18
41,26,2020-12-19
69,25,2020-12-19
142,25,2020-12-19
154,22,2020-12-19
181,21,2020-12-19
86,20,2020-12-19
70,17,2020-12-19
108,14,2020-12-19
34,13,2020-12-19
94,12,2020-12-19
235,10,2020-12-19
229,7,2020-12-19
159,7,2020-12-19
242,6,2020-12-19
89,5,2020-12-19
31,5,2020-12-19
278,4,2020-12-19
207,3,2020-12-19
153,1,2020-12-19
188,0,2020-12-19
270,0,2020-12-19
233,0,2020-12-19
9,0,2020-12-19
262,0,2020-12-19
1,0,2020-12-19
149,0,2020-12-19
151,0,2020-12-19
161,0,2020-12-19
34,68,2020-12-20
181,53,2020-12-20
86,49,2020-12-20
278,49,2020-12-20
69,32,2020-12-20
41,27,2020-12-20
1,26,2020-12-20
154,21,2020-12-20
270,17,2020-12-20
242,8,2020-12-20
151,8,2020-12-20
70,8,2020-12-20
229,7,2020-12-20
262,7,2020-12-20
31,7,2020-12-20
89,6,2020-12-20
159,6,2020-12-20
188,6,2020-12-20
94,6,2020-12-20
207,6,2020-12-20
235,6,2020-12-20
233,6,2020-12-20
9,6,2020-12-20
149,6,2020-12-20
108,6,2020-12-20
153,0,2020-12-20
142,0,2020-12-20
161,0,2020-12-20
34,29,2020-12-21
181,20,2020-12-21
86,16,2020-12-21
229,11,2020-12-21
154,8,2020-12-21
31,7,2020-12-21
278,7,2020-12-21
41,7,2020-12-21
262,6,2020-12-21
69,6,2020-12-21
151,6,2020-12-21
159,5,2020-12-21
207,5,2020-12-21
9,5,2020-12-21
70,5,2020-12-21
89,3,2020-12-21
242,3,2020-12-21
94,3,2020-12-21
188,0,2020-12-21
235,0,2020-12-21
270,0,2020-12-21
233,0,2020-12-21
153,0,2020-12-21
1,0,2020-12-21
149,0,2020-12-21
142,0,2020-12-21
161,0,2020-12-21
108,0,2020-12-21
41,34,2020-12-22
69,28,2020-12-22
34,15,2020-12-22
108,15,2020-12-22
154,10,2020-12-22
94,9,2020-12-22
242,8,2020-12-22
270,7,2020-12-22
181,7,2020-12-22
278,5,2020-12-22
86,4,2020-12-22
229,2,2020-12-22
142,2,2020-12-22
89,0,2020-12-22
159,0,2020-12-22
188,0,2020-12-22
207,0,2020-12-22
235,0,2020-12-22
233,0,2020-12-22
9,0,2020-12-22
153,0,2020-12-22
262,0,2020-12-22
31,0,2020-12-22
1,0,2020-12-22
149,0,2020-12-22
151,0,2020-12-22
70,0,2020-12-22
161,0,2020-12-22
41,70,2020-12-23
69,69,2020-12-23
154,33,2020-12-23
229,26,2020-12-23
94,26,2020-12-23
34,26,2020-12-23
270,26,2020-12-23
9,21,2020-12-23
207,19,2020-12-23
181,18,2020-12-23
89,17,2020-12-23
1,17,2020-12-23
159,16,2020-12-23
86,16,2020-12-23
108,14,2020-12-23
278,13,2020-12-23
242,11,2020-12-23
70,11,2020-12-23
188,10,2020-12-23
235,10,2020-12-23
233,10,2020-12-23
153,10,2020-12-23
31,10,2020-12-23
149,10,2020-12-23
151,10,2020-12-23
262,8,2020-12-23
142,2,2020-12-23
161,0,2020-12-23
181,13,2020-12-24
108,12,2020-12-24
34,10,2020-12-24
86,8,2020-12-24
94,7,2020-12-24
207,7,2020-12-24
159,6,2020-12-24
89,5,2020-12-24
154,5,2020-12-24
278,3,2020-12-24
70,3,2020-12-24
41,3,2020-12-24
188,2,2020-12-24
270,2,2020-12-24
233,2,2020-12-24
1,2,2020-12-24
69,1,2020-12-24
229,0,2020-12-24
242,0,2020-12-24
235,0,2020-12-24
9,0,2020-12-24
153,0,2020-12-24
262,0,2020-12-24
31,0,2020-12-24
149,0,2020-12-24
151,0,2020-12-24
142,0,2020-12-24
161,0,2020-12-24
41,28,2020-12-25
69,21,2020-12-25
94,15,2020-12-25
207,13,2020-12-25
159,12,2020-12-25
108,12,2020-12-25
89,9,2020-12-25
154,9,2020-12-25
86,7,2020-12-25
70,7,2020-12-25
34,6,2020-12-25
181,6,2020-12-25
229,4,2020-12-25
153,4,2020-12-25
142,4,2020-12-25
242,3,2020-12-25
235,3,2020-12-25
9,2,2020-12-25
233,1,2020-12-25
188,0,2020-12-25
270,0,2020-12-25
262,0,2020-12-25
31,0,2020-12-25
1,0,2020-12-25
278,0,2020-12-25
149,0,2020-12-25
151,0,2020-12-25
161,0,2020-12-25
69,6,2020-12-26
34,4,2020-12-26
41,4,2020-12-26
86,2,2020-12-26
181,2,2020-12-26
89,1,2020-12-26
159,1,2020-12-26
207,1,2020-12-26
70,1,2020-12-26
229,0,2020-12-26
242,0,2020-12-26
188,0,2020-12-26
94,0,2020-12-26
235,0,2020-12-26
270,0,2020-12-26
233,0,2020-12-26
9,0,2020-12-26
153,0,2020-12-26
262,0,2020-12-26
31,0,2020-12-26
1,0,2020-12-26
278,0,2020-12-26
149,0,2020-12-26
151,0,2020-12-26
154,0,2020-12-26
142,0,2020-12-26
161,0,2020-12-26
108,0,2020-12-26
41,29,2020-12-27
69,22,2020-12-27
94,15,2020-12-27
108,12,2020-12-27
207,6,2020-12-27
154,6,2020-12-27
89,5,2020-12-27
159,4,2020-12-27
34,4,2020-12-27
153,4,2020-12-27
181,4,2020-12-27
70,4,2020-12-27
235,3,2020-12-27
86,2,2020-12-27
229,0,2020-12-27
242,0,2020-12-27
188,0,2020-12-27
270,0,2020-12-27
233,0,2020-12-27
9,0,2020-12-27
262,0,2020-12-27
31,0,2020-12-27
1,0,2020-12-27
278,0,2020-12-27
149,0,2020-12-27
151,0,2020-12-27
142,0,2020-12-27
161,0,2020-12-27
181,73,2020-12-28
34,71,2020-12-28
86,63,2020-12-28
108,47,2020-12-28
94,34,2020-12-28
41,27,2020-12-28
154,19,2020-12-28
69,18,2020-12-28
159,14,2020-12-28
89,11,2020-12-28
278,11,2020-12-28
207,10,2020-12-28
142,10,2020-12-28
229,8,2020-12-28
153,7,2020-12-28
235,5,2020-12-28
242,4,2020-12-28
9,2,2020-12-28
70,1,2020-12-28
188,0,2020-12-28
270,0,2020-12-28
233,0,2020-12-28
262,0,2020-12-28
31,0,2020-12-28
1,0,2020-12-28
149,0,2020-12-28
151,0,2020-12-28
161,0,2020-12-28
94,42,2020-12-29
108,42,2020-12-29
41,34,2020-12-29
159,30,2020-12-29
69,16,2020-12-29
154,8,2020-12-29
89,6,2020-12-29
142,6,2020-12-29
207,5,2020-12-29
34,4,2020-12-29
233,4,2020-12-29
70,3,2020-12-29
188,1,2020-12-29
9,1,2020-12-29
229,0,2020-12-29
242,0,2020-12-29
86,0,2020-12-29
235,0,2020-12-29
270,0,2020-12-29
153,0,2020-12-29
262,0,2020-12-29
31,0,2020-12-29
1,0,2020-12-29
181,0,2020-12-29
278,0,2020-12-29
149,0,2020-12-29
151,0,2020-12-29
161,0,2020-12-29
108,42,2020-12-30
41,39,2020-12-30
94,36,2020-12-30
69,32,2020-12-30
34,17,2020-12-30
154,13,2020-12-30
207,11,2020-12-30
159,9,2020-12-30
89,6,2020-12-30
270,6,2020-12-30
142,6,2020-12-30
278,5,2020-12-30
262,3,2020-12-30
31,3,2020-12-30
151,3,2020-12-30
70,3,2020-12-30
233,2,2020-12-30
86,1,2020-12-30
181,1,2020-12-30
229,0,2020-12-30
242,0,2020-12-30
188,0,2020-12-30
235,0,2020-12-30
9,0,2020-12-30
153,0,2020-12-30
1,0,2020-12-30
149,0,2020-12-30
161,0,2020-12-30
108,62,2020-12-31
94,53,2020-12-31
154,41,2020-12-31
41,39,2020-12-31
142,34,2020-12-31
69,28,2020-12-31
34,25,2020-12-31
159,24,2020-12-31
207,19,2020-12-31
181,15,2020-12-31
89,14,2020-12-31
86,12,2020-12-31
31,11,2020-12-31
278,11,2020-12-31
151,10,2020-12-31
262,9,2020-12-31
70,9,2020-12-31
233,4,2020-12-31
188,1,2020-12-31
229,0,2020-12-31
242,0,2020-12-31
235,0,2020-12-31
270,0,2020-12-31
9,0,2020-12-31
153,0,2020-12-31
1,0,2020-12-31
149,0,2020-12-31
161,0,2020-12-31
41,39,2021-01-01
69,31,2021-01-01
108,27,2021-01-01
94,21,2021-01-01
154,21,2021-01-01
278,20,2021-01-01
34,18,2021-01-01
270,18,2021-01-01
242,15,2021-01-01
188,14,2021-01-01
233,14,2021-01-01
229,12,2021-01-01
181,12,2021-01-01
89,11,2021-01-01
86,11,2021-01-01
9,11,2021-01-01
151,11,2021-01-01
159,10,2021-01-01
235,10,2021-01-01
153,10,2021-01-01
262,10,2021-01-01
31,10,2021-01-01
1,10,2021-01-01
70,10,2021-01-01
207,9,2021-01-01
149,8,2021-01-01
142,8,2021-01-01
161,0,2021-01-01
242,5,2021-01-02
229,2,2021-01-02
235,1,2021-01-02
153,1,2021-01-02
108,1,2021-01-02
89,0,2021-01-02
159,0,2021-01-02
188,0,2021-01-02
94,0,2021-01-02
34,0,2021-01-02
207,0,2021-01-02
86,0,2021-01-02
270,0,2021-01-02
233,0,2021-01-02
9,0,2021-01-02
262,0,2021-01-02
31,0,2021-01-02
1,0,2021-01-02
181,0,2021-01-02
278,0,2021-01-02
69,0,2021-01-02
149,0,2021-01-02
151,0,2021-01-02
154,0,2021-01-02
70,0,2021-01-02
142,0,2021-01-02
161,0,2021-01-02
41,0,2021-01-02
108,22,2021-01-03
229,13,2021-01-03
242,11,2021-01-03
94,10,2021-01-03
153,5,2021-01-03
235,3,2021-01-03
159,2,2021-01-03
188,2,2021-01-03
34,2,2021-01-03
86,2,2021-01-03
270,2,2021-01-03
233,2,2021-01-03
9,2,2021-01-03
262,2,2021-01-03
31,2,2021-01-03
1,2,2021-01-03
181,2,2021-01-03
278,2,2021-01-03
69,2,2021-01-03
149,2,2021-01-03
151,2,2021-01-03
154,2,2021-01-03
70,2,2021-01-03
41,2,2021-01-03
89,1,2021-01-03
207,1,2021-01-03
142,0,2021-01-03
161,0,2021-01-03
242,18,2021-01-04
229,15,2021-01-04
235,8,2021-01-04
153,4,2021-01-04
89,3,2021-01-04
159,3,2021-01-04
188,3,2021-01-04
94,3,2021-01-04
207,3,2021-01-04
86,3,2021-01-04
270,3,2021-01-04
233,3,2021-01-04
9,3,2021-01-04
262,3,2021-01-04
31,3,2021-01-04
1,3,2021-01-04
181,3,2021-01-04
278,3,2021-01-04
69,3,2021-01-04
149,3,2021-01-04
151,3,2021-01-04
154,3,2021-01-04
70,3,2021-01-04
41,3,2021-01-04
108,3,2021-01-04
34,2,2021-01-04
142,0,2021-01-04
161,0,2021-01-04
242,46,2021-01-05
229,36,2021-01-05
108,35,2021-01-05
94,22,2021-01-05
235,16,2021-01-05
153,11,2021-01-05
89,1,2021-01-05
188,1,2021-01-05
34,1,2021-01-05
207,1,2021-01-05
86,1,2021-01-05
270,1,2021-01-05
233,1,2021-01-05
9,1,2021-01-05
262,1,2021-01-05
31,1,2021-01-05
1,1,2021-01-05
181,1,2021-01-05
278,1,2021-01-05
69,1,2021-01-05
149,1,2021-01-05
151,1,2021-01-05
154,1,2021-01-05
70,1,2021-01-05
41,1,2021-01-05
159,0,2021-01-05
142,0,2021-01-05
161,0,2021-01-05
89,0,2021-01-06
229,0,2021-01-06
242,0,2021-01-06
159,0,2021-01-06
188,0,2021-01-06
94,0,2021-01-06
34,0,2021-01-06
207,0,2021-01-06
86,0,2021-01-06
235,0,2021-01-06
270,0,2021-01-06
233,0,2021-01-06
9,0,2021-01-06
153,0,2021-01-06
262,0,2021-01-06
31,0,2021-01-06
1,0,2021-01-06
181,0,2021-01-06
278,0,2021-01-06
69,0,2021-01-06
149,0,2021-01-06
151,0,2021-01-06
154,0,2021-01-06
70,0,2021-01-06
142,0,2021-01-06
161,0,2021-01-06
41,0,2021-01-06
108,0,2021-01-06
89,0,2021-01-07
229,0,2021-01-07
242,0,2021-01-07
159,0,2021-01-07
188,0,2021-01-07
94,0,2021-01-07
34,0,2021-01-07
207,0,2021-01-07
86,0,2021-01-07
235,0,2021-01-07
270,0,2021-01-07
233,0,2021-01-07
9,0,2021-01-07
153,0,2021-01-07
262,0,2021-01-07
31,0,2021-01-07
1,0,2021-01-07
181,0,2021-01-07
278,0,2021-01-07
69,0,2021-01-07
149,0,2021-01-07
151,0,2021-01-07
154,0,2021-01-07
70,0,2021-01-07
142,0,2021-01-07
161,0,2021-01-07
41,0,2021-01-07
108,0,2021-01-07
108,20,2021-01-08
94,12,2021-01-08
89,0,2021-01-08
229,0,2021-01-08
242,0,2021-01-08
159,0,2021-01-08
188,0,2021-01-08
34,0,2021-01-08
207,0,2021-01-08
86,0,2021-01-08
235,0,2021-01-08
270,0,2021-01-08
233,0,2021-01-08
9,0,2021-01-08
153,0,2021-01-08
262,0,2021-01-08
31,0,2021-01-08
1,0,2021-01-08
181,0,2021-01-08
278,0,2021-01-08
69,0,2021-01-08
149,0,2021-01-08
151,0,2021-01-08
154,0,2021-01-08
70,0,2021-01-08
142,0,2021-01-08
161,0,2021-01-08
41,0,2021-01-08
89,0,2021-01-09
229,0,2021-01-09
242,0,2021-01-09
159,0,2021-01-09
188,0,2021-01-09
94,0,2021-01-09
34,0,2021-01-09
207,0,2021-01-09
86,0,2021-01-09
235,0,2021-01-09
270,0,2021-01-09
233,0,2021-01-09
9,0,2021-01-09
153,0,2021-01-09
262,0,2021-01-09
31,0,2021-01-09
1,0,2021-01-09
181,0,2021-01-09
278,0,2021-01-09
69,0,2021-01-09
149,0,2021-01-09
151,0,2021-01-09
154,0,2021-01-09
70,0,2021-01-09
142,0,2021-01-09
161,0,2021-01-09
41,0,2021-01-09
108,0,2021-01-09
89,0,2021-01-10
229,0,2021-01-10
242,0,2021-01-10
159,0,2021-01-10
188,0,2021-01-10
94,0,2021-01-10
34,0,2021-01-10
207,0,2021-01-10
